xaj,tcn-gru,runoff
685.290951,608.04,605.875
682.6782519,610.02454,653.34375
734.4829797,656.7576,666.3125
847.5965161,669.4247,698.5625
792.022404,701.2976,768.9375
836.3184629,771.0815,779.34375
792.4748902,781.13226,779.15625
815.0124087,780.3631,773.40625
812.1996554,774.4297,731.65625
672.5851337,733.6759,675.3125
680.790965,678.55396,619.9375
684.7328622,624.0967,571.1875
511.5794552,575.27545,534.34375
600.9939167,538.69696,528.03125
634.1337997,532.37897,542.90625
624.6894879,547.2936,537.34375
759.888489,541.8292,525.71875
627.7232869,529.6807,535.375
613.6328103,538.60175,560.15625
587.9592876,563.13824,548.4375
664.7537483,552.4583,515.34375
641.2564273,520.1762,483.40625
558.4943267,488.45377,463.78125
520.7712748,469.07162,446.96875
400.2657142,452.38467,432.65625
361.3651875,438.4117,416.6875
394.2709777,422.92548,406
433.0167518,412.09793,437.34375
506.3906674,442.7292,499.84375
604.7139567,504.5706,514.21875
662.0705061,518.6242,501.4375
523.4713188,505.97406,481.40625
453.1443809,485.83078,459.09375
523.3667166,463.8582,433.59375
434.0881766,438.6672,411.3125
468.6123177,416.26926,392.6875
357.6900494,398.02048,369.03125
263.0909017,374.49988,341.75
225.0251619,347.65936,315.40625
196.9051727,321.44662,291.40625
319.351013,297.77332,273.1875
410.2669915,279.82217,271.21875
591.8740979,278.09967,279.21875
462.1330274,286.11032,290.65625
350.6222212,297.43747,297.03125
244.358451,303.71524,298.5625
245.1332328,305.41876,299.40625
277.7617308,305.87778,309.90625
368.5165347,315.7529,342.78125
356.0204494,348.52884,364.84375
319.3721665,370.55023,365.1875
368.6043065,371.19757,371.5625
257.3056266,377.6781,382.21875
322.7878058,388.679,387.8125
522.2269472,394.57858,401.125
467.1736862,407.5512,419.57812
433.7021568,425.4331,437.25
384.6213035,443.20486,443.10938
416.0824723,449.45178,432.875
598.9064262,438.94894,426.04688
577.5062891,431.1384,450.67188
334.8890294,455.15326,525.8906
313.5817652,530.6456,540.6094
471.8827256,545.93024,511.17188
479.5404855,516.59143,483.78125
251.2592317,489.11337,462.65625
208.917017,468.66846,438.10938
268.0043349,444.52438,419.23438
685.8236135,426.36838,667.2969
1004.905855,672.3107,1007.0469
1071.806966,1008.5728,1355.2344
1086.445957,1353.7069,1441.3281
1221.130227,1438.8204,1328.5938
1088.364874,1326.4879,1194.6562
1120.591261,1193.9072,1076.8438
1098.297351,1077.2723,995.4531
961.461278,996.74615,929.9531
845.0056742,931.7271,875.9844
865.5124306,877.89545,837.03125
699.3972206,838.8191,780.3594
858.9109488,783.9451,758.8906
907.2450386,762.9866,852.6875
1051.004025,856.002,960.7969
1167.6605,963.0694,966.4219
1123.604384,968.0522,958.4844
873.5087337,959.75195,945.375
900.0295538,946.9828,898.78125
851.3276532,900.9433,852.2969
882.8087742,855.0268,832.2344
841.6127173,834.81085,817.2656
890.6300098,820.17206,793.2031
794.3225583,796.21136,772.09375
748.8849935,774.9809,760.3281
880.5025068,763.7104,760.5
897.2403713,764.2541,763.0625
645.0657856,766.7509,763.625
641.4831807,767.0108,749.9531
720.9597304,753.6146,743.8594
792.2911761,747.5187,808.6875
1060.843998,812.3332,1056.1719
1036.8585,1057.0267,1276.7656
1150.335686,1275.827,1227.2344
1172.956531,1226.9418,1105.1719
1159.62899,1106.1564,1024.0781
1155.293748,1025.7264,980.0156
1212.194374,982.1799,1004.7344
1133.965432,1006.3908,1087.1875
1267.008944,1088.1096,1094.0312
944.2689471,1094.4376,1134.6875
1018.917898,1134.797,1099.8906
1040.004847,1100.4127,1017.0156
1233.47952,1018.5107,1039.5156
1317.624207,1041.2982,1211.8438
1480.646324,1212.3107,1316.9219
1220.984343,1316.2277,1292.5625
964.4620558,1291.527,1255.7969
1211.32424,1255.1669,1176.9531
1188.1616,1177.2186,1129.0781
1063.768811,1129.3108,1081.8594
