Pre,runoff
211.2050899,106.82813
237.2487581,96.39063
297.2713625,88.29688
173.7509445,81.60938
144.9617288,75.39063
149.2661084,69.75
169.6646866,65.07813
144.2387159,60.71875
164.5910301,56.46875
223.6268345,52.89063
162.1112201,50.07813
183.9396344,48.21875
148.694431,47.28125
163.9044632,47.32813
166.4327201,48.03125
137.5430204,49.15625
126.77965,50.73438
128.331224,52
167.8121259,52.03125
110.6438972,50.98438
150.7819899,49.67188
125.5084186,48.73438
128.4431881,47.75
74.43699253,46.64063
97.38744155,45.46875
127.6196025,44.48438
171.5357859,43.4375
97.0666196,42.375
98.22737185,41.54688
98.30444137,40.64063
162.3875622,40.01563
142.0562135,40.25
154.4889728,41.1875
121.4719926,41.92188
118.5649814,42.15625
103.7291381,41.89063
143.5543652,40.95313
50.82204748,40.14063
138.1755556,39.35938
111.1955731,38.54688
51.23687097,37.8125
84.62318919,37.14844
192.7683549,36.59375
106.8842899,36.07031
80.6734069,35.65625
120.7907003,35.57813
41.69226834,35.375
102.1772317,34.96094
82.26824172,34.28906
63.14497019,33.28906
96.90060155,32.32813
143.9967918,31.88281
180.9615043,33.23438
168.8241025,38.35938
150.4696118,46.89063
137.7834374,58.8125
124.5515154,71.46875
109.278232,79.39844
83.96050215,81.24219
107.0301734,78.30469
131.4982991,72.65625
136.6773042,66.02344
132.2053551,59.53125
81.84449789,53.64844
106.1048738,48.5625
78.99392305,44.53906
116.9999438,41.39844
138.878157,38.84375
87.44713598,37.1875
49.9896579,36.02344
65.54067697,35.03906
58.69023019,34.23438
96.64611147,33.38281
146.1327311,33.30469
138.6991739,33.875
120.2164299,34.34375
114.1093771,34.82813
107.7186574,34.98438
92.55630755,34.75781
103.6934124,34.22656
147.3603028,33.57031
77.67375712,32.86719
83.96251893,32.20313
86.50611219,31.64063
60.42027187,31.07813
60.83012546,30.59375
73.20288295,30.15625
98.74755508,29.78906
57.89419239,29.42969
98.01284046,29.1875
146.076738,29.125
91.87587956,29.16406
76.22806374,29.42969
75.44490225,29.71875
84.08779152,29.78906
110.3887866,29.99219
138.8876978,30.35938
121.9809949,30.71094
42.94226555,30.99219
113.8721847,32.03906
105.1961516,34.09375
62.08731157,37.10938
83.21571475,41.125
48.11026426,44.54688
40.59952398,45.80469
99.86148941,44.64063
133.9741754,42.84375
57.44011386,41.53125
98.95633535,41.85156
69.5635728,44.76563
97.47135923,48.5
88.33965751,50.53125
86.41239876,50.10156
59.63959256,48.10156
64.9377756,45.75781
59.39262105,43.60938
87.56905099,41.85938
111.8879466,40.25
138.6695429,38.57813
83.05426215,36.92969
87.22663184,35.42969
53.83746576,34.09375
67.4768893,32.94531
64.91740287,31.94531
60.13630034,31.23438
29.05734429,30.64844
65.07386064,30.10938
45.03625985,29.69531
48.03318089,29.35938
34.02261305,28.98438
85.58807074,28.60156
20.78986834,28.3125
51.35587716,28.04688
52.38018147,27.75781
49.57226358,27.53125
60.6822639,27.28125
73.41749191,27.03125
46.85266814,26.80469
48.41210694,26.55469
66.95608552,26.25
56.33600299,25.96875
63.9319713,25.71094
62.97265804,25.4375
79.04166072,25.13281
53.82288294,24.85156
57.04273213,24.52344
54.69922596,24.16406
29.09453823,23.78125
49.37504374,23.40625
77.7840369,23.09375
60.74015746,22.78125
91.80952553,22.73438
50.03014849,23.40625
110.7398158,25.07813
114.2620312,28.32813
27.31206601,33.53125
72.66061495,38.875
64.74177745,41.89063
67.69127664,42.01563
81.4164324,40.1875
74.66403456,37.64063
53.09833529,35.45313
74.15371357,33.9375
98.77380637,33.04688
203.6151331,32.42188
50.12480105,31.73438
60.08700577,30.8125
59.31955184,29.65625
45.45948009,28.40625
53.0033309,27.20313
22.75402322,26.14063
34.13689035,25.125
80.57095043,24.28125
53.75559809,23.6875
53.00433929,23.17188
45.73886125,22.70313
97.44524092,22.5
71.73927131,22.51563
104.1870784,22.39063
61.62565353,22.79688
90.74491348,24
101.5530628,27.04688
125.4808818,34.25
77.88971799,47.6875
66.99816072,67.53125
80.69930359,86.23438
95.74274148,95.01563
53.27017649,94.54688
81.50430606,90.15625
130.9349769,84.15625
98.90887471,77.07813
139.0327392,69.60938
79.06178412,62.40625
88.09387722,55.70313
77.83313755,49.67188
145.7102505,44.71875
166.2614939,40.84375
168.9573092,37.59375
69.08936533,34.71875
65.52517441,32.15625
77.92916694,29.96875
75.87941697,28.21875
49.51394063,26.75
54.77926523,25.59375
51.07569539,24.53125
66.96860724,23.53125
14.75619084,22.78125
43.13271757,22.15625
58.0537612,21.5
88.90015402,21.125
78.3763142,20.875
149.267549,20.53125
75.04872836,20.125
102.6848932,19.625
64.58294,19.46875
64.44023673,20.25
85.14663028,21.875
74.35672056,24.3125
97.54493818,27.53125
122.7398444,30.96875
154.6920352,34.5
118.1867812,38.03125
72.2157615,41.78125
43.39027436,45.03125
68.21588125,46.09375
64.27676735,44.65625
68.73435798,41.46875
83.71844514,37.53125
61.75433912,33.8125
51.41024691,30.6875
51.51991722,28.3125
68.8785018,26.40625
167.6720378,27.46875
88.97178269,33.28125
58.90189157,44.28125
51.80252577,60.9375
102.8155069,75.4375
69.03746115,81.65625
72.50427077,80.78125
60.22814105,76.09375
55.54226453,70.25
84.70755012,64.09375
166.6277708,58.5625
69.10567681,54.15625
25.60166293,50.46875
34.63275596,47.34375
33.34862045,44.5625
72.98171393,42.28125
54.51747266,40.25
116.3720627,38.3125
61.80447032,36.46875
48.49772835,35.28125
125.5460724,35.65625
105.6036726,37.46875
74.66787973,40.9375
82.24874994,45.125
62.55653805,47.875
94.39584778,48.53125
66.00862357,47.46875
33.87941112,45.28125
6.458614287,42.625
107.2985704,39.90625
142.8358401,39.84375
104.2029799,53.125
136.695987,116.9375
126.4238338,201.875
173.0140247,228
121.8858742,216.375
99.90079431,195.25
104.6452403,173.5
152.9097513,154.1875
117.7963916,138.0625
98.97810984,123.9375
75.13860771,111.03125
107.604876,99.53125
91.92048126,89.8125
165.6544011,83.28125
131.9655033,80.125
77.63441898,79.71875
106.9782028,80
144.5816448,78.59375
35.27090652,76.25
90.83632203,73.53125
104.0490181,71.78125
88.25322441,70.5625
139.3612072,75
119.343788,117.65625
125.3847306,188.71875
233.5711182,228.03125
202.5529811,240.3125
278.3619492,242.53125
347.5380631,232.9375
154.4395286,214.0625
211.895491,193.125
239.2312454,182.09375
178.5875526,191.5625
182.6491549,213.8125
154.5674053,227.59375
186.7444551,223.71875
134.8314477,208.15625
201.1543605,189.46875
214.9083052,171.84375
158.2176636,157.34375
154.8810355,145.125
115.3389877,133.8125
107.3074021,123.03125
162.9855131,113.34375
222.469606,107.0625
238.1755647,169.5625
339.524429,591.0625
750.8393125,871.53125
826.133095,781.84375
601.6378686,621.15625
431.106419,486.4375
456.5091525,390.90625
466.553078,331.96875
353.749434,301.9375
236.9185615,282.875
236.8904596,262.9375
279.9952911,243.9375
281.2620236,229.3125
331.4928655,221.23438
294.1478253,218.54688
262.929917,224.29688
343.5237773,241.25
322.0276872,247.21875
347.2197455,250.84375
254.0762196,318.4375
386.8374445,467.03125
408.9588892,541.125
455.410211,508.46875
453.9927524,445.57812
419.7700305,387.15625
361.0365204,339.01562
327.4400616,311.4375
336.8006338,297.34375
360.8228755,286.17188
317.7290365,275.9375
296.4365517,269.10938
272.5843173,270.54688
261.4762894,282.8125
262.661243,309.35938
273.7680076,358.375
345.7479449,406.95312
319.7836622,412.92188
394.2657935,397.21875
416.558265,391.54688
354.3434511,402.6875
361.7404183,414.375
404.6028381,427.5
407.0573166,448.1875
390.7323639,472.59375
356.5049657,490.76562
395.3474041,500.8125
404.3930051,490.10938
384.9094987,454.5625
371.2799734,408.51562
403.1905655,366.45312
355.0363121,332.40625
332.6424701,315.625
292.9988191,300.54688
246.8552656,279.57812
205.0094542,255.46875
210.5606757,231.23438
244.7415552,208.71875
233.6156866,189.75
191.0657557,178.54688
210.5081953,178.8125
237.0021135,185.46875
202.7807877,188.70312
174.8384059,183.125
169.3105657,171.125
204.0115287,158.9375
151.8814855,158.23438
359.741553,174.64062
171.4459509,190.54688
205.1389266,190.375
235.5838349,177.60938
236.7132718,168.79688
258.0032522,179.64062
223.1899705,209.5625
226.3951981,229.65625
306.6945654,226.39062
