SLP,SP,AT,Tmax,Tmin,GF,DPT,Evap,K,CUPE,runoff
1021.51,947.25,15.85,19.14,13.17,15.59,11.49,-2.0698,62,10.34,281.53125
1021.85,947.63,18.41,22.3,14,17.21,10.76,-3.4997,90,3.54,299.90625
1018.34,944.33,17.34,19.74,14.4,16.88,11.6,-2.025,80,2.46,317.75
1014.61,940.56,15.07,17.44,12.61,14.45,12.31,-1.1051,75,6.16,327.21875
1013.07,939.12,15.07,17.51,12.88,14.41,10.94,-1.8371,67,6.51,337.40625
1010.51,937.04,17.28,20.96,13.28,17.01,13.03,-2.7246,79,23.16,355.25
1009.43,936.03,16.91,19.86,15.13,16.18,14.25,-1.8424,59,11.18,359.09375
1006.51,933.45,18.54,21.39,14.85,18.31,15.35,-2.0546,61,113.03,354.4375
1005.53,932.66,18.92,21.63,15.91,18.23,15.72,-1.3084,51,11.54,353.96875
1005.92,933.21,20.86,24.75,17.28,20.28,16.45,-2.0392,84,10.74,362.5625
1007.14,934,17.56,19.94,15.49,17.67,14.72,-1.357,91,16.35,381.28125
1012.11,938.32,16.21,18.73,13.47,14.95,12.15,-1.3364,57,15.71,418.625
1019.25,944.67,13,14.7,10.22,11.85,10.47,-1.3969,40,13.6,462.03125
1018.54,944.52,16.59,21.81,11.38,15.78,10.32,-3.7111,98,0.57,504.65625
1012.97,939.6,18.79,24.25,13.48,18.07,12.64,-3.639,40,24.66,524.3125
1006.05,933.54,22.11,27.13,15.14,21.39,16.61,-4.0687,99,778.14,502.375
1006.77,934.13,22.68,27.7,17.4,21.69,16.31,-3.5246,68,176.59,472.5
1017.71,943.73,16.21,17.99,14.67,14.6,11.6,-1.7491,92,5.04,482.9375
1012.34,939.06,18.53,23.32,14.09,17.26,13.42,-3.2175,99,0,547.75
1005.61,932.97,19.53,25.68,14.55,19.01,14.54,-3.9154,93,14.53,603.71875
1006.7,934.04,21.63,26.52,16.75,20.97,14.16,-3.3453,50,50.71,590.1875
1017.55,943.33,15.53,19.55,12.07,14.34,10.47,-1.5645,50,44.45,559.53125
1018.5,944.33,14.91,19.34,11.27,14.25,9.59,-2.9764,81,0.01,569.78125
1014.05,940.45,17.87,21.85,13.87,17.45,11.7,-3.4035,46,0.23,591.65625
1009.83,936.85,20.68,24.61,16.4,20.46,14.31,-3.6668,42,9.19,569.65625
1010.5,937.04,16.51,17.7,15.35,16.26,15.72,-0.8776,100,15.04,532.25
1014.36,940.79,17.9,21.63,15.36,18.93,15.02,-2.5496,96,58.21,525.21875
1020.79,946.31,14.71,16.68,13.02,13.74,12.68,-1.3649,72,29.68,584.625
1020.81,946.61,16.42,20.28,12.38,16.13,10.82,-2.6756,68,1.94,683.78125
1016.06,942.43,17.89,22.22,14.51,17.35,12.07,-3.809,53,0.46,743.90625
1010.43,937.42,20.27,24.77,16.8,19.28,13.81,-4.1143,87,17.15,722.53125
1008.5,935.73,20.53,25.04,17.03,20.51,14.86,-3.3599,66,7.84,671.25
1006.13,933.74,23.37,27.6,18.69,22.61,17.31,-3.9856,81,3.86,620.71875
1003.72,931.36,22.26,25.87,16.21,22.7,18.2,-2.6914,70,40.16,584.15625
1015.48,942.04,18.24,24.45,13.99,16.57,12.72,-2.819,43,4.21,603.09375
1015.09,941.77,20.55,24.7,16.69,20.06,14.12,-4.2789,84,4.8,681.875
1022.62,948.02,14.86,17.9,13.4,14.6,13.46,-1.4256,74,53.67,708.875
1019.78,945.54,16.4,19.81,14.03,16.37,11.7,-3.2802,39,1.51,721.375
1016.14,942.27,17.45,20.6,14.77,16.99,13.02,-2.9437,79,15.48,750.46875
1012.45,939.26,20.64,24.94,16.18,19.52,15.08,-4.0703,99,165.96,724.1875
1012.73,939.58,20.21,23.72,16.28,19.56,15.45,-3.115,99,55.26,674.625
1012.64,939.5,21.14,24.57,17.68,21.65,16.66,-3.6589,96,21.14,631.34375
1015.94,942.79,20.6,26.15,17.57,18.57,13.89,-3.1468,56,4.17,608.28125
1010.57,938.11,22.57,29.05,15.81,20.81,14.56,-4.7769,76,34.8,609.5625
1008.37,935.91,24.16,29.87,18.77,23.47,15.99,-5.3112,51,3.21,599.96875
1012.11,939.19,22.41,26.25,18.11,21.49,17.19,-3.7076,85,128.4,583.09375
1016.23,942.71,18.76,22.98,15.49,17.89,14.36,-3.4443,79,5.2,589.65625
1011.92,939.14,21.63,26.62,17.28,20.69,13.81,-4.6342,61,8.65,593.09375
1008.21,935.69,22.98,26.38,19.74,23.19,14.75,-4.6635,58,0.67,575.53125
1009,936.36,23.11,27.01,19.91,23.03,16.24,-3.8634,61,4.01,541.5625
1005.63,933.34,24.19,27.41,20,23.67,18.2,-3.7148,95,3.2,512.65625
1005.26,932.77,21.49,23.3,19.69,21.43,19.08,-1.4368,75,11.9,497.3125
1005.73,933.27,21.67,24.45,19.76,21.88,19.18,-1.8463,62,13.46,496.6875
1009.75,936.94,21.17,25.18,19.15,21.12,17.59,-2.854,70,12,506.4375
1012.99,940.12,21.45,25.29,18.1,20.85,14.63,-3.2521,94,8.52,523.625
1017.03,943.43,19.7,22.75,16.74,18.77,15.02,-2.0689,88,103.22,554.25
1015.25,942.21,21.89,26.93,17.72,20.76,13.98,-4.5087,94,0.12,549.84375
1012.28,939.62,23.98,28.23,19.7,23.1,14.82,-5.3439,64,6.83,522.125
1010.66,938.23,24.24,29.03,19.79,23.38,15.99,-4.7323,93,0,485.75
1007.31,934.96,23.76,26.39,21.13,23.04,16.96,-3.0181,72,0.49,453.84375
1006.73,934.39,23.94,28.16,20.82,23.71,17.94,-3.9186,38,0.15,434.90625
1006.47,934.25,23.89,27.59,21.33,23.38,19.87,-3.0926,97,39.65,427.3125
1003.08,930.96,23.53,26.36,19.9,23.81,18.97,-3.0432,41,62.44,435.5625
1004.31,932.12,22.05,24.31,19.48,21.47,18.08,-2.0248,85,31.73,434.1875
1001.68,929.87,24.87,28.49,21.59,25.09,18.13,-3.9746,91,12.71,422.25
1004.1,931.59,20.87,24.08,18.9,20.46,17.99,-1.145,77,32.26,404.3125
1003.56,931.11,20.46,23.58,17.9,20.36,18.48,-2.3989,70,42.68,392.96875
1006.53,934.23,23.88,27.79,19.05,23.61,18.52,-4.4519,89,479.17,401.6875
1009.15,936.89,24.99,30.18,19.74,24.36,18.15,-5.0473,97,399.26,403.125
1006.44,934.33,25.61,29.88,22.29,26.14,19.52,-4.6092,64,51.95,392.28125
1005.31,932.96,23.07,25.43,21.11,23.23,20.26,-2.8105,41,17.24,381.65625
1004.36,932.2,23.38,26.37,21.13,23.66,20.72,-2.4962,57,18.04,388.6875
1006.52,934.45,24.91,29.79,21.49,23.36,18.41,-4.0872,50,4.68,436.8125
1006.4,934.23,24.88,28.9,20.91,24.98,18.08,-4.5472,20.44,3969,528.75
1008.45,935.81,21.72,23.73,20.39,22.01,19.29,-1.8962,29.27,3875,550.9375
1009.7,936.86,21.57,24.33,19.78,21.55,19.15,-2.0563,27.52,3929,528.25
1010.77,937.66,19.99,22.31,18.31,20.17,18.69,-1.1891,27.18,3829,521
1010.54,937.47,20.24,22.55,18.73,19.46,17.64,-1.8911,25.51,3806,539.8125
1007.22,934.78,23.04,27.19,20.35,22.69,18.99,-3.6079,21.51,3822,590.4375
1005.76,933.33,22.6,26.19,20.04,22.89,19.43,-3.1909,26.47,3910,602.6875
1005.15,932.94,22.54,24.85,20.33,23.46,19.63,-2.2467,26.25,3790,592.15625
1005.11,932.92,23.98,29.15,20.32,23.99,20.02,-3.8354,22.65,3725,602.3125
1002.76,930.8,24.39,27.18,21.02,23.92,20.5,-3.5346,25.97,3736,599.4375
1001.1,929.42,26.33,29.75,23.37,25.91,21.3,-4.3312,31.99,3957,577.40625
1003.39,931.43,24.14,25.91,23,23.55,21.92,-1.9271,33.66,3942,560.46875
1003.36,931.33,24.22,27.01,20.4,24.16,21.34,-2.8441,33.12,3788,573.375
1006.97,934.57,21.81,23.14,20.01,20.58,18.45,-1.4,27.23,3932,613.875
1008.13,935.76,23.09,27.88,20.18,22.62,17.73,-3.566,16.68,3833,682.28125
1009.14,936.61,23.2,27.82,19.28,22.6,17.45,-5.3238,14.73,3816,703.8125
1008.16,935.76,23.86,27.79,20.5,24,18.51,-4.9741,23.11,3906,666.75
1007.35,934.92,23.39,26.42,20.15,23.93,19.49,-3.5707,30.97,3966,623.09375
1005.04,932.82,24.21,27.85,21.17,23.8,20.42,-3.312,31.75,3798,591.0625
1003.07,931.09,24.39,27.61,20.64,23.61,20.27,-3.3501,29.9,3925,565.09375
1000.78,929.24,26.85,30.69,22.91,26.18,20.28,-4.9863,29.06,3798,542.5625
1002.29,930.59,26.41,29.04,23.21,25.95,20.81,-2.9684,34.5,3933,527.3125
1004,932.14,25.96,29.4,24.12,24.74,21.87,-3.3501,32.38,3833,525.15625
1003.15,931.22,24.98,26.88,22.43,25.12,22.91,-2.077,35.48,3812,537.21875
1001.75,929.8,23.58,25.16,21.49,24.22,22.02,-2.3811,34.46,3818,561.1875
1003.18,931.39,24.58,28.06,20.86,23.97,20.97,-3.5439,23.32,3950,633.59375
1003.45,931.87,27.22,32.12,22.41,26.14,21.22,-5.0018,8.8,3737,700.53125
1003.85,932.09,25.64,29.69,21.48,24.87,21.03,-3.7468,13.73,3919,700.84375
1002.88,931.58,27.03,32.88,21.33,25.55,18.6,-5.3502,18.97,3736,653.3906
1002.9,931.67,28.71,35.47,22.51,27.05,20.1,-5.8593,16.75,3892,600.8906
1003.95,932.62,29.89,35.18,24.87,27.85,22.14,-5.874,23.63,3847,556.3594
1002.65,931.32,29.23,34.29,24.46,28.35,21.54,-5.695,27.32,3799,517.96875
1001.3,929.74,27.43,32.12,22.58,27.75,22.09,-4.6875,34.26,3895,483.28125
1002.02,930.49,27.86,32.48,24.14,27.6,23.31,-4.5172,31.74,3788,456.35938
1004,932.24,27.64,31.92,23.82,27.9,23.36,-4.0624,32.39,3800,443.5625
1005.95,933.92,26.3,30.34,23.19,26.78,22.44,-3.9727,31.74,3792,435.10938
1005.58,933.72,27.53,31.81,24.25,27.39,23.31,-4.3516,34.86,3921,429.85938
1004.77,932.89,26.67,30.78,22.62,26.05,23.3,-3.9672,35.26,3934,427.5
1002.12,930.5,27.43,30.97,24.09,26.98,23.16,-4.6052,33.4,3879,421.90625
1003.38,931.74,28.25,31.76,25.16,27.04,22.75,-4.3113,32.13,3789,414.125
1004.96,933.21,28.36,33.18,24.46,28.39,22.62,-5.0624,33.44,3926,406.84375
1006.09,934.27,27.19,31.81,23.9,27.69,23.12,-4.4245,34.29,3794,410.75
1004.68,932.86,27.05,32.17,23.02,26.98,22.14,-4.6319,33.66,3745,443.57812
1003.32,931.68,27.78,32.61,24.62,27.32,22.34,-4.9001,34.47,3743,500.40625
1002.17,930.69,28.1,32.36,24.54,28.12,23.59,-5.0827,34.35,3838,526.84375
1000.76,929.38,28.48,33.53,24.95,28.23,23.77,-5.0862,36.07,3806,534.84375
1002.12,930.72,28.82,34.5,24,28.5,23.69,-4.667,35.54,3849,539.90625
1004.26,932.82,29.09,34.04,24.77,28.85,23.67,-4.9357,32.95,3875,549.9844
1004.36,932.57,27,30.28,24.32,26.64,23.54,-4.1016,33.39,3756,570.71875
1000.8,929.41,28.34,33.46,25.12,27.97,24.04,-4.9656,31.54,3851,580.2344
999.61,928.35,29.27,34.68,25.47,28.81,24,-5.1575,33.04,3915,571.3281
1000.75,929.31,27.81,32.65,25.37,27.6,23.7,-4.6523,34.39,3889,563.0781
999.75,928.38,28.22,32.29,25.17,27.82,23.73,-4.5096,34.1,3834,568.8594
998.74,927.65,28.27,32.71,25.63,27.55,23.55,-2.8542,33.44,3976,602.59375
1000.86,929.56,29.14,33.71,26.13,29.17,24.05,-4.5983,32.73,3731,640.0625
1002.44,930.99,28.81,32.93,25.45,29.08,24.3,-4.6079,31.07,3996,652.75
1000.93,929.66,30.01,33.71,26.26,29.8,25.06,-4.7939,33.84,3892,642.375
1001.94,930.11,25.86,30.88,22.02,25.25,22.68,-3.8916,33.76,3728,649.6875
1003.94,932.3,26.09,31.12,22.1,24.79,21.16,-3.1948,17.73,3937,709.0469
1002.87,931.39,27.53,32.12,23.44,26.25,22.02,-3.7244,24.6,3753,811.3906
1002.81,931.16,26.48,29.85,22.71,26.1,22.04,-2.4362,25.9,3751,787.5625
1004.95,932.65,23.54,26.91,21.13,23.65,19.72,-4.0737,26.93,3935,727.28125
1004.43,932.41,24.87,28.6,21.8,25.05,20.6,-4.0343,30.1,3723,676.125
1004.89,933.03,26.78,31.1,23.13,25.96,21.83,-3.7335,32.92,3761,627.4375
1004.51,932.79,28.06,31.64,25.07,27.93,22.62,-4.4256,30.58,3796,583.25
1005.23,933.19,25.6,28.81,23.58,24.88,22.51,-3.1232,34.06,3935,558.8125
1003.94,932.03,25.72,28.67,23.41,26.14,23.36,-3.4292,33.06,3877,562.2656
1002.65,930.8,26.02,29.33,23.45,26.04,24.02,-3.371,34.2,3962,570.2969
1003.8,931.78,24.74,26.51,22.89,24.71,22.87,-2.2047,34.54,3807,564.3281
1003.73,931.88,26.63,30.1,24.27,26.36,24.37,-3.4215,35.01,3804,557.3906
1002.89,931.09,26.41,30.75,24.4,26.74,23.88,-3.4624,36.07,3959,586.0156
1001.56,929.81,26.22,28.64,24.41,25.64,24.21,-2.273,34.34,3944,637.96875
1003.44,931.72,27.7,32.17,24.25,26.92,24.73,-3.4896,34.29,3863,664.3125
1006.86,934.97,27.82,31.98,24.45,27.33,23.11,-3.8878,33.44,3827,679.125
1009.06,936.69,24.53,26.45,22.65,24.23,21.61,-2.5035,35.21,3903,710.3594
1009.15,936.53,23.14,23.88,22.51,22.83,22.04,-0.9195,34.49,3774,775.34375
1005.91,933.75,25.92,28.69,22.43,25.12,22.9,-2.9051,33.6,3924,926.9219
1005.51,933.45,26.33,29.6,23.66,26.1,24.03,-2.857,33.54,3854,1077.2969
1008.29,935.96,25.39,28.91,22.87,25.48,22.65,-3.1722,33.99,3888,1158.1875
1010.48,937.69,23.11,25.37,21.67,22.64,20.73,-1.8158,32.66,3890,1350.3281
1011.72,938.72,21.63,23.23,20.54,21.03,19.54,-1.421,32.3,5.85,1490.1094
1010.47,937.49,20.78,21.8,19.37,20.49,19.1,-1.2186,28.68,1.51,1467.7344
1007.83,935.17,21.49,24.18,19.6,21.67,18.92,-2.2387,26.68,12.2,1411.9844
1006.96,934.71,23.74,26.96,20.76,23.58,17.98,-3.7353,21.9,8.41,1324.3438
1009.09,936.35,22.28,24.69,20.46,22.52,20.29,-2.084,27.3,135.9,1237.5938
1009.45,936.62,21.26,22.93,20.25,21.09,19.75,-1.0491,27.79,45.85,1157.8281
1012.28,939.4,21.9,24.3,19.77,20.7,18.62,-1.1173,25.51,49.51,1106.2656
1011.74,939.06,22.26,27.34,17.73,21.47,17.53,-3.3004,18.1,0,1088.7344
1008.65,936.25,24.87,28.99,19.41,24.31,19.04,-4.5274,21.43,0.43,1061.4844
1006.44,934.2,24.48,27.39,22.23,24.46,20.07,-2.5525,29.72,9.98,980.7031
1008.42,935.91,22.89,25.64,20.89,22.36,20.03,-1.998,30.96,15.2,911.71875
1012.28,939.89,23.38,30.57,17.57,22.3,15.82,-3.5832,22.14,4.59,883
1012.4,939.85,24.36,29.82,19.69,23.23,17.71,-4.7019,21.4,0,899.0781
1012.67,940.08,24.84,28.9,21.15,24.13,17.55,-4.1981,25.11,0.18,844.8906
1013.38,940.47,23.67,26.44,21.42,22.77,19.33,-2.5213,31.98,4.06,781.3281
1013.9,940.75,21.4,22.66,20.57,21.57,19.36,-1.7462,31.52,3.14,737.1875
1013.33,940.23,22.11,24.72,20.5,21.71,19.49,-1.2383,30.56,0.76,714.6953
1012.6,939.64,22.52,24.99,20.54,22.61,20.38,-1.9223,31.83,3.07,686.1953
1010.62,937.81,22.05,23.03,21.23,22.45,20.69,-1.4716,31.94,1.66,651.0156
1008.8,936.21,22.63,24.96,20.58,22.98,20.3,-1.6464,31.77,9.16,625.71094
1012.03,939.25,22.28,24.6,20.7,21.63,18.66,-1.3947,27.43,34.22,618.71875
1012.34,939.55,22.46,25.53,19.86,21.79,18.63,-1.5514,19.95,4.86,621.8594
1011.22,938.5,23.37,26.56,20.84,22.91,18.6,-3.5624,23.79,3.55,608.1172
1011.24,938.27,21.15,22.67,20.04,21.81,19.59,-1.3195,28.65,44.44,580.27344
1009.81,936.89,20.93,21.67,20.01,20.94,19.9,-1.0317,28.18,24.3,562.125
1006.84,934.29,22.42,24.92,20.3,22.64,19.91,-1.6945,27.15,13.44,546.60156
1007.16,934.69,23.14,26.03,21,22.95,20.35,-1.651,28.72,3.07,526.1406
1009.92,937.13,22.42,24.4,20.32,21.91,20.15,-1.2711,29.42,23.22,506.02344
1015.43,942.11,20.2,20.98,18.93,19.2,17.39,-1.031,22.86,5.39,494.6328
1013.23,940.15,21.33,24.7,18.92,20.92,16.64,-2.4684,20.86,2.91,504.10156
1013.06,939.89,20.7,23.13,18.85,21.18,18.37,-1.575,24.96,14.42,514.625
1009.31,936.45,21.38,24.06,19.05,21.74,18.42,-1.6938,24.61,9.11,499.60156
1010.01,937.35,22.24,25.58,19.5,22.32,18.88,-1.907,27.3,2.75,471.7578
1012.29,939.3,22.26,25.47,19.39,21.97,19.41,-1.2053,30.42,35.29,453.16406
1018.02,944.18,17.7,19.63,16.6,17.56,15.81,-1.0444,21.46,36.34,485.46094
1018.86,944.9,17.12,20.01,14.56,17.29,14.98,-1.128,19.86,19.08,570.03125
1015.56,941.78,17.55,19.99,15.31,18.48,15.4,-2.1881,19.74,30.68,607.53906
1014.17,940.51,18.43,20.88,16.37,18.16,16.37,-1.6908,20.37,5.68,589.46094
1013.28,939.79,18.94,21.72,16.8,18.16,16.65,-1.4333,22.16,1.69,552.8047
1012.27,939.16,20.63,23.61,17.81,20.69,17.49,-1.9483,25.33,4.68,513.4531
1014.38,940.88,19.71,23.97,14.77,19.6,17.31,-2.0403,26.49,6.92,476.875
1021.73,947.42,15.99,17.09,14.75,15.33,14.1,-0.771,18.84,6.21,458
1019.8,945.58,16.17,18.75,14.59,17.21,13.95,-2.008,16.22,14.42,467.10156
1020.1,945.82,16.09,18.98,14.4,15.9,13.4,-1.2861,16.6,2.66,479.33594
1017.36,943.21,15.87,17.49,14.4,15.93,12.83,-1.2796,16.92,1.9,487.17188
1018.66,944.49,16.28,18.01,14.94,15.95,14.47,-0.6928,19.25,13.52,484.1797
1022.11,947.57,15.39,16.37,14.91,14.63,14.85,-0.5022,17.82,26.26,483.29688
1022.06,947.58,16.09,18.43,13.94,15.21,13.99,-0.8077,14.98,28.44,491.96094
1021.15,946.7,16.23,19.36,14.41,15.93,13.2,-1.7494,16.48,6.95,501.07812
1021.13,946.78,16.52,19.2,14.53,16.11,14.06,-1.1768,19.67,1.96,490.28906
1017.71,943.74,17.15,19.7,15.59,17.21,15.11,-1.0762,22.26,8.86,469.875
1018.42,944.38,17.27,19.58,15.79,16.71,15.15,-1.0704,20.65,13.55,447.35938
1020.32,946.04,15.84,17.31,14.25,14.84,14.32,-0.7505,20.97,47.28,432.8828
1021.57,947,14.07,15.21,12.87,13.33,12.27,-0.905,17.15,11.57,443.91406
1021.14,946.67,15.72,18.46,13.29,15.86,12.98,-1.8505,16.61,5.96,484.125
1018.91,944.47,14.07,15.06,13.29,14.23,13.29,-0.748,17.79,22.1,513.90625
1023.29,948.79,15.17,17.33,13.29,14.51,12.72,-0.8659,19.12,1.44,512.96094
1020.47,946.43,15.9,22.12,11.29,15.81,12.01,-2.5169,19.35,1.12,496.17188
1018.73,944.69,16.81,21.05,12.29,16.8,13.77,-1.9697,20.35,2.3,472.59375
1023.99,949.43,15.53,16.64,14.73,15.09,14.5,-0.5297,21.82,7.44,443.2422
1027.58,952.6,14.9,16.68,13.54,14.72,12.78,-0.8325,19.14,2.6,427.82812
1025.01,950.07,14.17,14.7,13.56,13.91,12.76,-0.6999,19.98,0.66,439.5
1021.5,946.85,13.92,14.74,13.3,13.36,12.83,-0.5202,21.04,1.48,447.27344
1019.89,945.77,16.34,21.26,11.93,15.42,12.41,-2.3621,22.29,0.07,446.52344
1022.36,948.14,17,21.81,11.5,16.14,13.04,-1.9837,19.37,82.4,442.60156
1026.66,952.18,15.78,21,11.71,15.31,12.8,-1.7728,17.28,135.02,421.5625
1024.4,949.92,15.83,19.62,12.7,15.63,13.68,-2.0948,25.29,103.2,396.10156
1019.88,945.64,15.94,18.17,13.37,16,13.94,-1.5946,20.91,8.21,372.78906
1019.99,945.79,16.22,18.87,13.85,16.21,14.22,-1.3044,20.41,2.68,348.01562
1021.19,947.15,16.67,23.07,12.5,16.35,13.55,-1.9157,19.8,52.3,323.45312
1016.45,942.66,17.47,21.15,13.1,17.22,14.54,-1.566,22.78,0.61,304.375
1016.05,942.25,17.47,20.63,14.28,17.3,14.43,-1.3126,26.04,17.68,289.35938
1020.4,945.99,14.39,16.51,11.47,13.56,10.35,-0.6022,17.73,6.2,292.26562
1016.91,942.67,14.55,19,11.16,14.1,8.67,-2.1618,14.13,23.81,329.34375
1017.02,942.59,13.09,15.39,11.34,13.73,10.31,-1.0171,16.81,19.43,348.01562
1016.74,942.6,15.2,19.11,11.5,14.83,11.66,-1.4148,20.4,11.53,335.73438
1018.23,944.01,15.72,19.16,12.94,15.44,12.23,-1.3663,19.15,6.42,317.10156
1014.48,940.48,15.62,18.78,13.77,15.36,12.91,-1.2369,14.11,6.43,301.66406
1012.15,938.3,15.21,17.35,13.72,14.95,13.21,-0.8671,13.51,15.31,288.85156
1017.88,943.62,14.62,15.72,13.49,14.04,12.81,-0.7468,18.57,12.68,280.21875
1021.16,946.26,13.04,15.56,9.94,12.58,9.17,-0.9532,11.08,8.51,282.375
1026.2,950.28,10.46,11.28,9.84,9.23,8.41,-0.8986,5.32,11.5,295.8047
1025.22,949.6,10.66,13.59,8.53,10.32,4.69,-1.4181,1.84,0.28,310.9375
1026.51,950.36,9.34,11.1,8.09,9.7,3.92,-1.2967,5.66,1.4,320.15625
1029.2,952.92,9.3,11.58,7.74,8.82,3.39,-1.2069,2.99,0.07,312.29688
1029.93,953.38,7.6,10.27,3.21,7.03,3.41,-1.1315,7.19,0.62,296.04688
1026.81,950.79,9.54,13.73,3.77,8.62,4.59,-1.7184,6.7,0.16,276.70312
1027.83,951.81,8.59,12.91,4.21,8.35,4.9,-1.249,13.31,0.38,256.82812
1021.91,946.41,10.51,14.35,4.1,10.52,6.75,-1.3522,13.32,0.19,239.72656
1018.7,943.36,11.13,13.19,9.03,10.3,7,-1.0188,11.82,0.71,224.97656
1022.4,947.12,10.96,13.05,7.81,9.41,7.77,-0.8479,16.71,0.11,213.73438
1025.18,949.44,10.76,13.28,7.72,9.86,7.39,-1.1397,15.51,3.46,209.15625
1025.22,949.88,11.99,15.75,7.85,10.95,6.23,-1.6862,14.34,1.42,211.92188
1025.37,949.33,9.67,10.84,8.71,9.71,6.42,-0.6163,15.13,0.4,216.50781
1022.61,946.78,10.3,12.58,8.96,10.23,7.37,-0.945,12.24,7.59,214.82031
1025.91,950.17,8.94,12.56,5.2,7.78,6.99,-0.6787,5.67,1.92,207.8125
1026.33,950.54,10.39,14.11,6.03,10.51,7.26,-1.248,8.37,6.01,199.32031
1020,944.45,9.49,11.01,8.03,9.63,7.5,-0.7867,5.39,4.92,192.23438
1020.25,944.71,10.24,12.28,8.53,9.94,7.61,-0.9281,6.44,0.9,189.3125
1029.46,953.05,9.29,10.47,7.68,8.14,6.75,-0.7332,2.72,3.02,190.88281
1026.42,950.25,8.51,12.03,4.73,6.83,2.96,-1.1451,-0.68,0,195.71094
1020.18,944.31,7.89,11.55,4.54,8.54,4.02,-1.5179,-9.79,0.04,201.73438
1023.09,947.58,8.12,13.81,4.32,7.2,0.92,-1.6927,-9.84,0,201.36719
1020.6,944.91,8.06,12.53,3.97,7.69,1.51,-1.5325,-3.8,0.04,195.32031
1019.73,943.69,8.06,9.67,6.85,7.87,4.68,-0.6778,2.68,0.52,186.08594
1021.75,945.47,8.22,10.58,6.47,7.65,5.88,-0.9932,1.32,2.62,176.125
1025.32,948.5,6.96,8.59,5.64,6.43,5.27,-0.6488,2.02,1.13,170.01562
1031.37,954.64,8.08,10.56,6.6,8.14,4.2,-1.0203,3.98,2.16,168.75781
1035.2,958.03,8.14,10.13,6.12,7.05,0.32,-1.2038,-2.36,0.02,169.19531
1034.23,956.88,6.99,9.74,4.67,6.04,0.92,-1.1212,-0.17,0.02,167.60938
1035.32,958.45,6.08,12.77,-0.14,5.26,0.68,-1.4361,-10.27,0,162.84375
1037.46,960.43,6.09,12.99,-0.01,4.96,-0.03,-1.6043,-8.32,0,155.85938
1033.63,956.88,6.47,13.13,0.61,5.53,1.65,-1.4474,-2.79,0,147.79688
1026.08,949.51,6.16,10.67,1.72,6.01,2.64,-1.1906,-0.35,0.13,140.125
1022.37,946.29,5.85,10.35,1.93,6.61,3.02,-0.9824,1.17,0.34,133.64062
1025.36,949.91,8.46,14.05,3.32,8.26,2.49,-1.4336,3.3,0,128.4375
1024.62,948.97,8.66,14.04,2.72,7.45,2.54,-1.639,1.77,0,124.203125
1023.37,947.35,7.56,10.94,5.05,8.06,3.94,-1.2399,5.32,0.24,121.421875
1024.61,949.17,9.89,14.53,6.15,8.97,5.27,-1.1741,11.57,0.4,119.734375
1019.98,944.53,8.03,11.42,2.96,9.13,4.96,-1.1735,9.09,4.21,118.0625
1022.59,946.76,7.72,10.13,2.45,9.53,5.63,-0.8917,6.2,0.36,116.03125
1030.56,954.43,9.05,12.3,6.69,8.72,3.84,-0.913,1.11,2.13,114.203125
1030.46,954.25,9.45,13.91,5.12,7.16,2.23,-1.2015,-3.25,0,114.125
1022.09,946.19,8.9,12.85,4.85,7.48,1.78,-1.4007,3.83,0.02,115.59375
1019.09,943.44,8.95,12.4,5.28,8.05,2.58,-1.2426,3.77,0.03,116.296875
1021.41,945.31,8.58,11.09,6.5,7.67,3.52,-0.6291,3.92,1.06,114.984375
1023.19,946.1,5.51,7.14,3.57,4.85,3.72,-1.0165,6.97,5.18,114.234375
1021.48,944.6,5.89,8.17,3.35,6.41,3.25,-1.153,-0.09,2.02,120.65625
1016.47,939.7,4.98,5.82,3.78,4.5,3.26,-0.7211,-1.15,2.09,131.04688
1018.31,941.56,5.14,6.36,3.52,3.85,2.21,-0.6848,3.14,3.43,136.78125
1024.59,947.16,4.43,6.7,1.62,3.54,-1.1,-1.0138,1.61,3.03,138.09375
1032.42,954.37,2.66,6.36,-2.6,2.11,-4.27,-1.5305,-6.3,0.03,137.3125
1032.65,954.88,3.3,8.93,-2.54,2.79,-2.93,-1.4083,-5.55,0.04,134.26562
1032.03,954.68,4.31,10.4,-1.66,3.58,-1.99,-1.2597,-1.97,0.07,128.82812
1031.18,954.06,5.37,10.15,-0.34,5.13,-0.34,-1.3113,4.99,0.12,122.703125
1026.26,949.19,5.57,8.2,1.87,5.08,1.45,-0.8456,-0.47,0.14,117.328125
1024.07,947.43,5.47,9.2,0.29,4.07,1.55,-0.8972,-2.33,0.25,113.234375
1019.71,943.57,7.35,11.62,0.18,6.84,2.36,-1.2523,-1.83,0.49,109.78125
1020.19,943.93,6.44,8.72,3.74,6.17,3.48,-0.861,3.66,1.59,107.1875
1016.14,940.94,8.01,15.7,1.38,6.37,1.57,-1.9436,-5.83,0,107.9375
1017.23,941.53,6.68,11.19,1.08,6.49,3.31,-1.0265,-3.54,0.87,112.453125
1022.49,946.62,8.56,13.31,3.48,8.33,2.97,-1.3206,3.1,0.55,115.5
1021.96,946.22,9.34,13.23,5.85,8.18,4.59,-1.4219,4.34,0.05,116.234375
1020.83,944.91,7.99,9.61,5.41,7.54,4.78,-0.626,9.42,0.05,116.359375
